Fold,Accuracy,Precision,Recall,F1-Score,Timestamp,Modelo,Tipo_preprocesamiento,Metodo_validacion,batch_size,epochs,lr,opt
0,0.5758620619773864,0.6088235294117647,0.7402298850574712,0.6659161528803595,20250428_134353,DeepConvNet2D,Imágenes STFT (STFT → CNN),K-fold_CV,128,30,0.001,adam
1,0.517241358757019,0.5681818181818182,0.8620689655172413,0.684931506849315,20250428_134353,DeepConvNet2D,Imágenes STFT (STFT → CNN),K-fold_CV,128,30,0.001,adam
2,0.5,0.6470588235294118,0.7586206896551724,0.6984126984126984,20250428_134353,DeepConvNet2D,Imágenes STFT (STFT → CNN),K-fold_CV,128,30,0.001,adam
3,0.6724137663841248,0.6470588235294118,0.7586206896551724,0.6984126984126984,20250428_134353,DeepConvNet2D,Imágenes STFT (STFT → CNN),K-fold_CV,128,30,0.001,adam
4,0.6379310488700867,0.5757575757575758,0.6551724137931034,0.6129032258064516,20250428_134353,DeepConvNet2D,Imágenes STFT (STFT → CNN),K-fold_CV,128,30,0.001,adam
5,0.5517241358757019,0.6060606060606061,0.6666666666666666,0.6349206349206349,20250428_134353,DeepConvNet2D,Imágenes STFT (STFT → CNN),K-fold_CV,128,30,0.001,adam
